"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.consistency","Answer.enjoy","Answer.feedback","Answer.response","Answer.sense","Answer.verify_code","Approve","Reject"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3M0BCWMB8VWR2W1M78XBPCAIG8BWBO","A10M0S7FH5FZQ8","Submitted","Sat May 04 15:21:45 PDT 2019","Sat May 04 15:27:45 PDT 2019","Sun May 05 15:27:45 PDT 2019","","","","360","0% (0/0)","0% (0/0)","0% (0/0)","2","3","While the play seems interesting and I could somewhat visualize the characters, I think the play needs to be more cohesive. It seemed to just jump from one scenario to another.","3","2","3674aa57ff6b1fc4754797f6816ee403"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3O6CYIULED16YVAS7ZE6U2265TJUW4","A13O647FD24R4V","Submitted","Sat May 04 15:46:29 PDT 2019","Sat May 04 15:51:44 PDT 2019","Sun May 05 15:51:44 PDT 2019","","","","315","100% (1/1)","100% (1/1)","100% (1/1)","1","3","it really didn't make any sense","1","1","a019846b8c7ab3d76512e5dcc564f30d"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3D3VGR7TA0FHR5GNTL8ZKU4P01LR3R","A13XO9WBON6FRI","Submitted","Sat May 04 16:32:50 PDT 2019","Sat May 04 16:38:45 PDT 2019","Sun May 05 16:38:45 PDT 2019","","","","355","0% (0/0)","0% (0/0)","0% (0/0)","1","2","No, other than it didn't make much sense.","1","1","cf006e135472c63498e54f49b5152b08"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3YMU66OBIN85WNE8SV3PPKRSHXSHGS","A13ZMMHQFG93RV","Submitted","Sat May 04 16:11:04 PDT 2019","Sat May 04 16:17:19 PDT 2019","Sun May 05 16:17:19 PDT 2019","","","","375","0% (0/0)","0% (0/0)","0% (0/0)","2","3","Not really sure I understood all of it.","2","3","aa01271176326088c37ecadbcc0d8ee4"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3JMSRU9HQIUCUAD1RPU54IXPCWNEVX","A16RLUZLJ318F5","Submitted","Sat May 04 15:36:51 PDT 2019","Sat May 04 15:40:31 PDT 2019","Sun May 05 15:40:31 PDT 2019","","","","220","0% (0/0)","0% (0/0)","0% (0/0)","2","2","Very disjointed. Difficult to follow.","2","2","8d811d73876c22a6a098b9073c866d6c"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3WZ36BJEV3GZAFXSC3S02S3JCEUBTE","A1969Q0R4Y0E3J","Submitted","Sat May 04 15:29:27 PDT 2019","Sat May 04 15:33:03 PDT 2019","Sun May 05 15:33:03 PDT 2019","","","","216","0% (0/0)","0% (0/0)","0% (0/0)","1","1","The play had no cohesion and the storyline was all over the place.","2","1","b6347487ad07f234624759a168eafb4f"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3RJSC4XJ10UW5QJSDRDDFV1M57B05Q","A19LVWX8ZLO6CS","Submitted","Sat May 04 15:15:31 PDT 2019","Sat May 04 15:21:02 PDT 2019","Sun May 05 15:21:02 PDT 2019","","","","331","0% (0/0)","0% (0/0)","0% (0/0)","2","3","Story that seemed to go off on different tangents.","5","3","7c429c4e895e07ee5daf36c127a85b89"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","35GCEFQ6I5OQTW2E322C6X6O9I33ZV","A19OCD2Q0K2U6M","Submitted","Sat May 04 15:26:11 PDT 2019","Sat May 04 15:31:40 PDT 2019","Sun May 05 15:31:40 PDT 2019","","","","329","0% (0/0)","0% (0/0)","0% (0/0)","1","1","It didn't make any sense what they were saying to each other.","1","1","d97c26f0951e9ae7eba843ebf25e9046"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","3AMW0RGHOD23JWTIYCOPOD2G40MPNB","A1A6UVH1CCP8CD","Submitted","Sat May 04 15:15:14 PDT 2019","Sat May 04 15:19:49 PDT 2019","Sun May 05 15:19:49 PDT 2019","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","1","2","The excerpt is really confusing to me.","1","1","7665fecc23551ba6ff74f4841ce14f11"
"3HXK2V1N4KFYUDDXJ8VGEWP5IAC2G5","3TNRXJHW8K853S5AAE4E8LXIZYXC2W","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback, 5 minute average completion time","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.50","Sat May 04 15:11:11 PDT 2019","100","BatchId:3631022;OriginalHitTemplateId:920937340;","600","86400","Mon May 06 15:11:11 PDT 2019","","","388U7OUMF71LADHQAYQGIW6IXP10R5","A1B179AI3LZKWS","Submitted","Sat May 04 15:50:53 PDT 2019","Sat May 04 15:54:50 PDT 2019","Sun May 05 15:54:50 PDT 2019","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","4","4","I enjoyed the style, and the entire scene is abstract and hard to grasp and truly appreciate in its current form.","3","3","No code"
