"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.consistency","Answer.enjoy","Answer.feedback","Answer.response","Answer.sense","Answer.verify_code","Approve","Reject"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","30IQTZXKAK657932JXW87ES6XSG0X2","A1KGEH93OZ16SX","Submitted","Sat Apr 27 13:08:49 PDT 2019","Sat Apr 27 13:13:41 PDT 2019","Sun Apr 28 13:13:41 PDT 2019","","","","292","0% (0/0)","0% (0/0)","0% (0/0)","3","4","NOCOMMANDS","4","3","cf7520b1e93f2e35be5fb2737669405c"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","30LB5CDZNCAUC43HKFKT4Z8H5SE0ZZ","A3CA7SCTM4H9IO","Submitted","Sat Apr 27 13:09:18 PDT 2019","Sat Apr 27 13:18:21 PDT 2019","Sun Apr 28 13:18:21 PDT 2019","","","","543","0% (0/0)","0% (0/0)","0% (0/0)","4","4","none","4","4","No Code"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","30ZX6P7VF8VB8Z1RHGLLZTD6JSLJ2H","A25VDMEXXIY08P","Submitted","Sat Apr 27 13:13:25 PDT 2019","Sat Apr 27 13:18:43 PDT 2019","Sun Apr 28 13:18:43 PDT 2019","","","","318","0% (0/0)","0% (0/0)","0% (0/0)","1","2","It seems a little incoherent and difficult to follow.","3","2","c1f6245f33c9ba2b2fd0d6550b55579a"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","31UV0MXWNQC7CL08HH2JLZ1IQNN5IS","A2P5R40NOOZ4HJ","Submitted","Sat Apr 27 13:07:42 PDT 2019","Sat Apr 27 13:10:19 PDT 2019","Sun Apr 28 13:10:19 PDT 2019","","","","157","0% (0/0)","0% (0/0)","0% (0/0)","3","4","no feedbacks needed, it was good","5","4","2cffbb5fee5c6cac53269baf18f98515"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","32N49TQG3GI94XWPBKSJ8Z7YQ3KAV0","A128VDS8TMHBDP","Submitted","Sat Apr 27 13:17:49 PDT 2019","Sat Apr 27 13:27:04 PDT 2019","Sun Apr 28 13:27:04 PDT 2019","","","","555","0% (0/0)","0% (0/0)","0% (0/0)","2","3","Some of of the longer sections (Ex:A - 3) come across as overly florid gibberish that is very difficult to parse sans a high amount of sustained effort.","3","2","a341f5fb4ed06fa7c72199e4acebc5d6"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","32ZKVD547FNUBYZYXOM9KFZLH1C3BR","A1LYGZOKYACK7N","Submitted","Sat Apr 27 13:12:47 PDT 2019","Sat Apr 27 13:17:54 PDT 2019","Sun Apr 28 13:17:54 PDT 2019","","","","307","0% (0/0)","0% (0/0)","0% (0/0)","3","1","thank you","3","1","8beaa67f8b13a54e45d8fcd20507d2f2"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","336YQZE83VET84QZ2W0BDS8Z7W7M5P","A2HG1N3BVQO6I","Submitted","Sat Apr 27 13:16:56 PDT 2019","Sat Apr 27 13:20:51 PDT 2019","Sun Apr 28 13:20:51 PDT 2019","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","3","3","did not make to much sense to me","3","2","21e66d38eba038a960f5415e2a5f6e2a"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","33F859I566D9566XC9BBO90V06UBH6","A3JDY31UVQGNNU","Submitted","Sat Apr 27 13:09:17 PDT 2019","Sat Apr 27 13:13:01 PDT 2019","Sun Apr 28 13:13:01 PDT 2019","","","","224","0% (0/0)","0% (0/0)","0% (0/0)","5","5","IS EASY","5","5","404bc1279927725e145c644728da5b86"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","33FBRBDW6OZZM0XAN5D0MGDEF84C8Z","AODEMLZW7K1A8","Submitted","Sat Apr 27 13:14:23 PDT 2019","Sat Apr 27 13:18:54 PDT 2019","Sun Apr 28 13:18:54 PDT 2019","","","","271","0% (0/0)","0% (0/0)","0% (0/0)","4","4","it is very nice excerpt","5","4","05fc5eb221960ddf1ed82965ce65c0b7"
"3D7VY91L65XSA09FD4MMSUC68ZLBM2","3LGCS0G1JALI36LORXRGW0WKL7RKK2","Read a Play Excerpt and Give Feedback","read a 16 line excerpt from a play and give simple feedback","text, play, feedback, theatre, theater, read, reading, subjective, quick","$0.45","Sat Apr 27 13:07:08 PDT 2019","150","BatchId:3622990;OriginalHitTemplateId:920937340;","600","86400","Mon Apr 29 13:07:08 PDT 2019","","","33L7PJKHCGYG8HZL9R8QBQDI3U3T8Y","A3O7G449PI0774","Submitted","Sat Apr 27 13:09:05 PDT 2019","Sat Apr 27 13:13:20 PDT 2019","Sun Apr 28 13:13:20 PDT 2019","","","","255","0% (0/0)","0% (0/0)","0% (0/0)","5","4","VERY GOOD","3","4","918fbeaaa44bf0d0f5bcca3f3968cfd3"
